text,font_size,is_bold,word_count,size_diff_from_prev,starts_with_pattern,y_position,is_centered,page_num,label,text_case_title,text_case_upper
Sometimes he would lie awake at night and ruminate,10.0,False,9,0.0,False,0.13065853535048336,True,6,paragraph,False,False
vaguely on the queer perversity of fate which suddenly,10.0,False,9,0.0,False,0.1518905473449369,True,6,paragraph,False,False
made murder popular. He had been turned out of,10.0,False,9,0.0,False,0.17312255933939044,True,6,paragraph,False,False
England because he had quite inadvertently killed his,10.0,False,8,0.0,False,0.19598780302572502,True,6,paragraph,False,False
"father for kicking his mother across the shins, and now",10.0,False,10,0.0,False,0.21721981502017856,True,6,paragraph,False,False
he was praised for killing five men within a few minutes.,10.0,False,11,0.0,False,0.2384518270146321,True,6,paragraph,False,False
"He didn’t know, of course, but perhaps some of those",10.0,False,10,0.0,False,0.25968383900908565,True,6,paragraph,False,False
men — particularly that elderly plump man who coughed,10.0,False,9,0.0,False,0.2809158510035392,True,6,paragraph,False,False
absurdly as he ran on to Caleb’s bayonet — perhaps they,10.0,False,11,0.0,False,0.3037810946898738,True,6,paragraph,False,False
"were better men than his father, although foreigners,",10.0,False,8,0.0,False,0.3250131066843273,True,6,paragraph,False,False
although enemy. It was very perplexing …,10.0,False,7,0.0,False,0.3462451186787809,True,6,paragraph,False,False
"Impressively, out of the infamous trenches of that",11.0,False,8,1.0,False,0.36747713067323445,True,6,paragraph,False,False
"war, Stacy Aumonier was able to produce one of the",11.0,False,10,0.0,False,0.38870914266768797,True,6,paragraph,False,False
"funniest short stories of all time, ‘A Source of Irritation’.",11.0,False,10,0.0,False,0.40994115466214154,True,6,paragraph,False,False
He took his characters from every rung of society,11.0,False,9,0.0,False,0.43117316665659505,True,6,paragraph,False,False
"(sometimes in the one story, as in ‘The Octave of",11.0,False,10,0.0,False,0.45403841034292963,True,6,paragraph,False,False
"Jealousy’) and from every walk, and every age, of life: sons",11.0,False,11,0.0,False,0.4752704223373832,True,6,paragraph,False,False
who’ve wasted their inheritance; criminals; farm labourers;,11.0,False,7,0.0,False,0.4965024343318367,True,6,paragraph,False,False
a clergyman’s sister; gold-diggers; an effective little tyrant,11.0,False,8,0.0,False,0.5177344463262903,True,6,paragraph,False,False
(aged 4 or 5 ?) in ‘The Song of Praise’; a divinely-depicted,11.0,False,12,0.0,False,0.5389664583207439,True,6,paragraph,False,False
music-hall comedian in the exquisite ‘The Funny Man’s,11.0,False,8,0.0,False,0.5618317020070784,True,6,paragraph,False,False
Day’; the hapless fish-and-chips trader in the hilarious,11.0,False,8,0.0,False,0.583063714001532,True,6,paragraph,False,False
‘A Good Action’.,11.0,False,3,0.0,False,0.6042957259959855,False,6,paragraph,True,False
His talent for putting flesh on those characters in a,11.0,False,10,0.0,False,0.625527737990439,True,6,paragraph,False,False
"few words was remarkable, such as in his portrait of the",11.0,False,11,0.0,False,0.6467597499848926,True,6,paragraph,False,False
daunting club habitué in ‘Juxtapositions’:,11.0,False,5,0.0,False,0.6696249936712272,True,6,paragraph,False,False
"In spite of his missing limb, St Clair Chasseloup",10.0,False,9,-1.0,False,0.6908570056656808,True,6,paragraph,False,False
was the kind of man who always looked as though he,10.0,False,11,0.0,False,0.7120890176601342,True,6,paragraph,False,False
"had just had a cold bath, done Swedish drill, and then",10.0,False,11,0.0,False,0.7349542613464689,True,6,paragraph,False,False
passed through the hairdresser’s on his way to your,10.0,False,9,0.0,False,0.7561862733409224,True,6,paragraph,False,False
presence.,10.0,False,1,0.0,False,0.7774182853353759,False,6,paragraph,False,False
or of the house-party guests being assessed as the possible,11.0,False,10,1.0,False,0.7986502973298295,True,6,paragraph,False,False
perpetrators of a crime in ‘Freddie Finds Himself’:,11.0,False,8,0.0,False,0.8198823093242831,True,6,paragraph,False,False
"They all looked well off, well fed, and slightly vacant,",10.0,False,10,-1.0,False,0.8427475530106177,True,6,paragraph,False,False
entirely innocent of anything except the knowledge of,10.0,False,8,0.0,False,0.8639795650050711,True,6,paragraph,False,False
what is done or what is not done.,10.0,False,8,0.0,False,0.8852115769995247,True,6,paragraph,False,False
xiv Introduction,12.0,False,2,2.0,False,0.055529877523955426,False,7,paragraph,False,False
colds the whole time. When I spoke to Dr — about,10.0,False,11,-2.0,False,0.1094265233560298,True,7,paragraph,False,False
"it, he acknowledged the dampness but said it didn’t",10.0,False,9,0.0,False,0.13065853535048336,True,7,paragraph,False,False
do the patients any harm. Then he talked about ‘the,10.0,False,10,0.0,False,0.1518905473449369,True,7,paragraph,False,False
men in the trenches’. I could never quite see the,10.0,False,10,0.0,False,0.17312255933939044,True,7,paragraph,False,False
"force of this comparison … If well enough, I expect to",10.0,False,11,0.0,False,0.19598780302572502,True,7,paragraph,False,False
go to Switzerland in October for the winter.,10.0,False,8,0.0,False,0.21721981502017856,True,7,paragraph,False,False
He and his wife did travel to Montana in Switzerland,11.0,False,10,1.0,False,0.2384518270146321,True,7,paragraph,False,False
"for the winter of 1928. On 21st December 1928, however,",11.0,False,10,0.0,False,0.25968383900908565,True,7,paragraph,False,False
he died of the ‘fell and vindictive’ disease in the beautiful,11.0,False,11,0.0,False,0.2809158510035392,True,7,paragraph,False,False
"setting of Clinique La Prairie, Clarens, by Lake Geneva.",11.0,False,9,0.0,False,0.30214786299799273,True,7,paragraph,False,False
The 29 stories included in this volume have been,11.0,False,9,0.0,False,0.3462451186787809,True,7,paragraph,False,False
arranged — deliberately — without grouping in relation,11.0,False,8,0.0,False,0.36747713067323445,True,7,paragraph,False,False
"to style or topic. War stories, thoughtful stories, purely",11.0,False,9,0.0,False,0.38870914266768797,True,7,paragraph,False,False
comedic stories are intermixed — and the criterion for,11.0,False,9,0.0,False,0.40994115466214154,True,7,paragraph,False,False
their selection was the title on the cover.,11.0,False,8,0.0,False,0.43117316665659505,True,7,paragraph,False,False
"For these really are Extremely Entertaining Short Stories ,",11.0,False,9,0.0,False,0.45403841034292963,True,7,paragraph,False,False
and they come with a guarantee. They will compel and,11.0,False,10,0.0,False,0.4752704223373832,True,7,paragraph,False,False
"amuse you. For a long tedious journey, a sojourn laid up",11.0,False,11,0.0,False,0.4965024343318367,True,7,paragraph,False,False
"in bed, or just hard times, this book is a sure thing.",11.0,False,12,0.0,False,0.5177344463262903,True,7,paragraph,False,False
s.j.,12.0,False,1,1.0,False,0.5601984703151973,False,7,paragraph,False,False
xv,12.0,False,1,0.0,False,0.055529877523955426,False,8,paragraph,False,False
From a Foreword by John Galsworthy (winner of the Nobel,11.0,False,10,-1.0,False,0.13065853535048336,True,8,paragraph,False,False
prize for literature in 1932) to a collection of some of Stacy,10.999999999999943,False,12,-5.684341886080802e-14,False,0.15352377903681794,True,8,paragraph,False,False
"Aumonier’s short stories. He wrote it in 1929, the year after",11.0,False,11,5.684341886080802e-14,False,0.17475579103127148,True,8,paragraph,False,False
Aumonier’s death.,11.0,False,2,0.0,False,0.19598780302572502,True,8,paragraph,False,False
I,51.490800000000036,False,1,40.490800000000036,False,0.274382924236015,False,8,paragraph,False,True
"write this Foreword with enthusiasm, for these",11.0,False,7,-40.490800000000036,False,0.28254908269542023,True,8,paragraph,False,False
are … tales of a real master of the short story. The,11.0,False,12,0.0,False,0.3037810946898738,True,8,paragraph,False,False
"word ‘great’ has been so overdone, and the word",11.0,False,9,0.0,False,0.3250131066843273,True,8,paragraph,False,False
"‘genius’ is so fly-blown, that I shall use neither. Suffice it",11.0,False,11,0.0,False,0.3462451186787809,True,8,paragraph,False,False
to say that Stacy Aumonier is one of the best short-story,11.0,False,11,0.0,False,0.36911036236511546,True,8,paragraph,False,False
"writers of all time, and that there is certainly no one more",11.0,False,12,0.0,False,0.39034237435956903,True,8,paragraph,False,False
readable …,11.0,False,2,0.0,False,0.41157438635402255,False,8,paragraph,False,False
The first essential in a short-story writer is the power,11.0,False,10,0.0,False,0.4328063983484761,True,8,paragraph,False,False
of interesting sentence by sentence. Aumonier had this,11.0,False,8,0.0,False,0.45403841034292963,True,8,paragraph,False,False
power in prime degree. You do not have to ‘get into’ his,11.0,False,12,0.0,False,0.4769036540292642,True,8,paragraph,False,False
stories. He is especially notable for investing his figures,11.0,False,9,0.0,False,0.4981356660237178,True,8,paragraph,False,False
with the breath of life within a few sentences. Take a,11.0,False,11,0.0,False,0.5193676780181713,True,8,paragraph,False,False
short story like ‘The Funny Man’s Day’ — how wonderfully,11.0,False,10,0.0,False,0.5405996900126249,True,8,paragraph,False,False
well we know that funny man not as a type only but,11.0,False,12,0.0,False,0.5618317020070784,True,8,paragraph,False,False
"as a human being ! How remarkably Miss Bracegirdle,",11.0,False,9,0.0,False,0.584696945693413,True,8,paragraph,False,False
"in twenty minutes of our time, becomes a permanent",11.0,False,9,0.0,False,0.6059289576878666,True,8,paragraph,False,False
acquaintance ! …,11.0,False,3,0.0,False,0.62716096968232,False,8,paragraph,False,False
There was … something Gallic in Aumonier’s,11.0,False,7,0.0,False,0.6483929816767736,True,8,paragraph,False,False
"temperament, or at least in his talent — not in his style,",11.0,False,12,0.0,False,0.6696249936712272,True,8,paragraph,False,False
"which is very English, but in his way of envisaging his",11.0,False,11,0.0,False,0.6924902373575618,True,8,paragraph,False,False
"subjects. This is not remarkable, considering his name",11.0,False,8,0.0,False,0.7137222493520153,True,8,paragraph,False,False
and his face; but in spite of his French look and his,11.0,False,12,0.0,False,0.7349542613464689,True,8,paragraph,False,False
"Huguenot origin, he was truly English in his humour and",11.0,False,10,0.0,False,0.7561862733409224,True,8,paragraph,False,False
"attitude to life. French in mind, he was English in heart;",11.000000000000014,False,11,1.4210854715202004e-14,False,0.7774182853353759,True,8,paragraph,False,False
for no Frenchman—not even Monsieur André Maurois—,11.0,False,7,-1.4210854715202004e-14,False,0.8002835290217105,True,8,paragraph,False,False
"could have conceived Alfred Codling — ‘the man of letters’,",11.0,False,10,0.0,False,0.8215155410161641,True,8,paragraph,False,False
"or ‘the Great Unimpressionable’, or ‘The Grayles’ …",11.0,False,8,0.0,False,0.8427475530106177,True,8,paragraph,False,False
xvi,12.0,False,1,1.0,False,0.055529877523955426,False,9,paragraph,False,False
A short-story writer is always beset by the temptation,11.0,False,9,-1.0,False,0.1094265233560298,True,9,paragraph,False,False
to be inventive rather than creative or even recreative.,11.0,False,9,0.0,False,0.13065853535048336,True,9,paragraph,False,False
This is a temptation to which Aumonier rarely if ever,10.999999999999943,False,10,-5.684341886080802e-14,False,0.15352377903681794,True,9,paragraph,False,False
"succumbed. He was profoundly in love with life, and",11.0,False,9,5.684341886080802e-14,False,0.17475579103127148,True,9,paragraph,False,False
impregnated through and through by curiosity about life,11.0,False,8,0.0,False,0.19598780302572502,True,9,paragraph,False,False
"and its manifestations, whether simple or queer. All types",11.0,False,9,0.0,False,0.21721981502017856,True,9,paragraph,False,False
were fish to his net; and he has given us the fruits of,11.0,False,13,0.0,False,0.2384518270146321,True,9,paragraph,False,False
"his passion for, and his curiosity about, existence with",11.0,False,9,0.0,False,0.2613170707009667,True,9,paragraph,False,False
a deft and always interesting fidelity. And with what,11.0,False,9,0.0,False,0.28254908269542023,True,9,paragraph,False,False
sympathy he can hit off character ! … His humour is sly,11.0,False,12,0.0,False,0.3037810946898738,True,9,paragraph,False,False
and dry and frequent and wholly delightful. And how he,11.0,False,10,0.0,False,0.3250131066843273,True,9,paragraph,False,False
puts his finger on weak spots ! Yet with what restraint he,11.0,False,12,0.0,False,0.3462451186787809,True,9,paragraph,False,False
satirizes !,11.0,False,2,0.0,False,0.36911036236511546,False,9,paragraph,False,False
"Stacy Aumonier is never heavy, never boring, never",11.0,False,8,0.0,False,0.39034237435956903,True,9,paragraph,False,False
"really trivial; interested himself, he keeps us interested. At",11.0,False,9,0.0,False,0.41157438635402255,True,9,paragraph,False,False
the back of his tales there is belief in life and a philosophy,11.0,False,13,0.0,False,0.4328063983484761,True,9,paragraph,False,False
"of life, and of how many short-story writers can that be",11.0,False,11,0.0,False,0.45403841034292963,True,9,paragraph,False,False
"said ? He understands the art of movement in a tale, he",11.0,False,12,0.0,False,0.4769036540292642,True,9,paragraph,False,False
"has the power of suggestion, he has a sense of line that",11.0,False,12,0.0,False,0.4981356660237178,True,9,paragraph,False,False
most of us should envy; he is wholly uninfluenced by the,11.0,False,11,0.0,False,0.5193676780181713,True,9,paragraph,False,False
dreary self-consciousness of novelty for novelty’s sake. He,11.0,False,8,0.0,False,0.5405996900126249,True,9,paragraph,False,False
is not tricky. He follows no fashion and no school. He is,11.0,False,12,0.0,False,0.5618317020070784,True,9,paragraph,False,False
always himself. And can’t he write ? Ah ! far better than,11.0,False,12,0.0,False,0.584696945693413,True,9,paragraph,False,False
